Rank,Country,Number of Visa-Free Destinations,Year,Exports,Year_exports,Top export (2021),Imports,Year_imports,Education Index,averageIqByCountry_iqLynnBecker2019,averageIqByCountry_sourceLynnBecker2019,AverageIQ_ICI2017Grade,AverageIQ_ICI2017Score,OverallPisaScore2022,PISAScoresMathScore2022,PISAScoresScienceScore2022,PISAScoresReadingScore2022,LiteracyRateAllGenders,LiteracyRateFemale,LiteracyRateMale,Year_countries_literacy_rate,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
66.0,Indonesia,78.0,2022.0,315924.0,2022,Coal,237447.0,2022,0.552,78.49,T,D+,23.7,1108.0,366.0,383.0,359.0,96.0,94.6,97.4,2020.0,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3094.44307866403,3613.8008884858,3668.21208337097,3602.88551680629,3476.62485441547,3322.58167895444,3558.81885175737,3839.78507460491,3902.661675559,4151.22755440796,3895.61815200225,4334.2159826606,4787.99930771921
72.0,Indonesia,75.0,2023.0,315924.0,2022,Coal,237447.0,2022,0.552,78.49,T,D+,23.7,1108.0,366.0,383.0,359.0,96.0,94.6,97.4,2020.0,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3094.44307866403,3613.8008884858,3668.21208337097,3602.88551680629,3476.62485441547,3322.58167895444,3558.81885175737,3839.78507460491,3902.661675559,4151.22755440796,3895.61815200225,4334.2159826606,4787.99930771921
75.0,Indonesia,72.0,2024.0,315924.0,2022,Coal,237447.0,2022,0.552,78.49,T,D+,23.7,1108.0,366.0,383.0,359.0,96.0,94.6,97.4,2020.0,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3094.44307866403,3613.8008884858,3668.21208337097,3602.88551680629,3476.62485441547,3322.58167895444,3558.81885175737,3839.78507460491,3902.661675559,4151.22755440796,3895.61815200225,4334.2159826606,4787.99930771921
66.0,Kazakhstan,78.0,2022.0,94052.0,2022,Petroleum,50044.0,2022,0.823,88.89,T,C+,35.1,1234.0,425.0,423.0,386.0,100.0,99.7,99.8,2020.0,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10373.7897924367,11492.031938762
71.0,Kazakhstan,76.0,2023.0,94052.0,2022,Petroleum,50044.0,2022,0.823,88.89,T,C+,35.1,1234.0,425.0,423.0,386.0,100.0,99.7,99.8,2020.0,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10373.7897924367,11492.031938762
72.0,Kazakhstan,76.0,2024.0,94052.0,2022,Petroleum,50044.0,2022,0.823,88.89,T,C+,35.1,1234.0,425.0,423.0,386.0,100.0,99.7,99.8,2020.0,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10373.7897924367,11492.031938762
66.0,Eswatini,78.0,2022.0,2131.0,2021,Soft drink concentrates,2022.0,2022,0.431,,,,,,,,,89.0,,,2020.0,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4035.53448063299,4360.95996745324,4396.57912043588,4111.12838248065,3928.5227551684,3583.31129031343,3339.99040122187,3824.04678338499,4021.4455564534,3818.54048403065,3372.90461019719,4068.57381550966,3986.88663743798
72.0,Eswatini,75.0,2023.0,2131.0,2021,Soft drink concentrates,2022.0,2022,0.431,,,,,,,,,89.0,,,2020.0,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4035.53448063299,4360.95996745324,4396.57912043588,4111.12838248065,3928.5227551684,3583.31129031343,3339.99040122187,3824.04678338499,4021.4455564534,3818.54048403065,3372.90461019719,4068.57381550966,3986.88663743798
73.0,Eswatini,75.0,2024.0,2131.0,2021,Soft drink concentrates,2022.0,2022,0.431,,,,,,,,,89.0,,,2020.0,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4035.53448063299,4360.95996745324,4396.57912043588,4111.12838248065,3928.5227551684,3583.31129031343,3339.99040122187,3824.04678338499,4021.4455564534,3818.54048403065,3372.90461019719,4068.57381550966,3986.88663743798
67.0,Kenya,76.0,2022.0,11825.0,2021,Tea,21128.0,2022,0.4,,,,,,,,,83.0,79.8,85.5,2022.0,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.30193826696
74.0,Kenya,73.0,2023.0,11825.0,2021,Tea,21128.0,2022,0.4,,,,,,,,,83.0,79.8,85.5,2022.0,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.30193826696
75.0,Kenya,72.0,2024.0,11825.0,2021,Tea,21128.0,2022,0.4,,,,,,,,,83.0,79.8,85.5,2022.0,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.30193826696
67.0,Malawi,76.0,2022.0,1538.0,2021,Tobacco,1553.0,2022,0.361,,,,,,,,,68.0,,,2022.0,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,688.139191185368,769.052599195882,563.061539677727,501.19717297875,534.126977149089,544.276872741836,454.443266065248,500.165547203323,537.932204050438,584.362867276266,622.184591270706,633.609733179475,645.158692067185
73.0,Malawi,74.0,2023.0,1538.0,2021,Tobacco,1553.0,2022,0.361,,,,,,,,,68.0,,,2022.0,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,688.139191185368,769.052599195882,563.061539677727,501.19717297875,534.126977149089,544.276872741836,454.443266065248,500.165547203323,537.932204050438,584.362867276266,622.184591270706,633.609733179475,645.158692067185
74.0,Malawi,74.0,2024.0,1538.0,2021,Tobacco,1553.0,2022,0.361,,,,,,,,,68.0,,,2022.0,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,688.139191185368,769.052599195882,563.061539677727,501.19717297875,534.126977149089,544.276872741836,454.443266065248,500.165547203323,537.932204050438,584.362867276266,622.184591270706,633.609733179475,645.158692067185
68.0,Dominican Republic,74.0,2022.0,25102.0,2022,Gold,29990.0,2022,0.605,82.05,T,D+,23.9,1050.0,339.0,360.0,351.0,95.0,95.3,95.1,2021.0,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,5509.56803417837,5859.381524313,6049.47158709846,6171.29512670907,6533.67091082712,6838.93674590634,7191.06970308651,7513.49798180543,7947.15933093481,8173.34469885261,7167.91497432809,8476.74963892506,10111.2457110261
77.0,Dominican Republic,69.0,2023.0,25102.0,2022,Gold,29990.0,2022,0.605,82.05,T,D+,23.9,1050.0,339.0,360.0,351.0,95.0,95.3,95.1,2021.0,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,5509.56803417837,5859.381524313,6049.47158709846,6171.29512670907,6533.67091082712,6838.93674590634,7191.06970308651,7513.49798180543,7947.15933093481,8173.34469885261,7167.91497432809,8476.74963892506,10111.2457110261
77.0,Dominican Republic,70.0,2024.0,25102.0,2022,Gold,29990.0,2022,0.605,82.05,T,D+,23.9,1050.0,339.0,360.0,351.0,95.0,95.3,95.1,2021.0,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,5509.56803417837,5859.381524313,6049.47158709846,6171.29512670907,6533.67091082712,6838.93674590634,7191.06970308651,7513.49798180543,7947.15933093481,8173.34469885261,7167.91497432809,8476.74963892506,10111.2457110261
68.0,Kosovo,74.0,2022.0,3577.0,2022,,4400.0,2019,,,,,,,,,,,,,,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3009.52342543243,3540.82278614169,3410.69325464808,3704.5628029766,3902.53084084218,3520.78207462478,3759.47285515454,4009.3538108854,4384.18868045931,4416.02925267842,4310.9340020057,5269.78390114389,5340.26879794836
76.0,Kosovo,71.0,2023.0,3577.0,2022,,4400.0,2019,,,,,,,,,,,,,,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3009.52342543243,3540.82278614169,3410.69325464808,3704.5628029766,3902.53084084218,3520.78207462478,3759.47285515454,4009.3538108854,4384.18868045931,4416.02925267842,4310.9340020057,5269.78390114389,5340.26879794836
103.0,Kosovo,41.0,2024.0,3577.0,2022,,4400.0,2019,,,,,,,,,,,,,,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3009.52342543243,3540.82278614169,3410.69325464808,3704.5628029766,3902.53084084218,3520.78207462478,3759.47285515454,4009.3538108854,4384.18868045931,4416.02925267842,4310.9340020057,5269.78390114389,5340.26879794836
69.0,Tanzania,73.0,2022.0,8555.0,2020,Gold,15654.0,2022,0.342,,,,,,,,,82.0,78.2,85.5,2022.0,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,730.782348632813,768.933410644531,854.540466308594,954.658813476563,1013.42877197266,929.7998046875,942.889038085938,975.904663085938,1011.60015869141,1050.93176269531,1104.16442871094,1146.03198242188,1192.76647949219
75.0,Tanzania,72.0,2023.0,8555.0,2020,Gold,15654.0,2022,0.342,,,,,,,,,82.0,78.2,85.5,2022.0,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,730.782348632813,768.933410644531,854.540466308594,954.658813476563,1013.42877197266,929.7998046875,942.889038085938,975.904663085938,1011.60015869141,1050.93176269531,1104.16442871094,1146.03198242188,1192.76647949219
75.0,Tanzania,72.0,2024.0,8555.0,2020,Gold,15654.0,2022,0.342,,,,,,,,,82.0,78.2,85.5,2022.0,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,730.782348632813,768.933410644531,854.540466308594,954.658813476563,1013.42877197266,929.7998046875,942.889038085938,975.904663085938,1011.60015869141,1050.93176269531,1104.16442871094,1146.03198242188,1192.76647949219
70.0,Azerbaijan,72.0,2022.0,47274.0,2022,Petroleum,14539.0,2022,0.7,84.81,E,C-,28.6,1142.0,397.0,380.0,365.0,100.0,99.7,99.9,2019.0,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7762.0738285884
77.0,Azerbaijan,69.0,2023.0,47274.0,2022,Petroleum,14539.0,2022,0.7,84.81,E,C-,28.6,1142.0,397.0,380.0,365.0,100.0,99.7,99.9,2019.0,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7762.0738285884
77.0,Azerbaijan,70.0,2024.0,47274.0,2022,Petroleum,14539.0,2022,0.7,84.81,E,C-,28.6,1142.0,397.0,380.0,365.0,100.0,99.7,99.9,2019.0,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7762.0738285884
71.0,Tunisia,71.0,2022.0,19743.0,2021,Clothing,22296.0,2022,0.469,,,,,,,,,84.0,,,2022.0,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4241.01190951928,4361.94912218432,4233.9162540494,4308.33830494463,4398.63869540854,3960.92484913663,3796.1095999439,3569.71883883673,3577.17534204669,3477.83618091653,3497.71902658991,3807.18410896841,3747.41939149283
76.0,Tunisia,70.0,2023.0,19743.0,2021,Clothing,22296.0,2022,0.469,,,,,,,,,84.0,,,2022.0,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4241.01190951928,4361.94912218432,4233.9162540494,4308.33830494463,4398.63869540854,3960.92484913663,3796.1095999439,3569.71883883673,3577.17534204669,3477.83618091653,3497.71902658991,3807.18410896841,3747.41939149283
76.0,Tunisia,71.0,2024.0,19743.0,2021,Clothing,22296.0,2022,0.469,,,,,,,,,84.0,,,2022.0,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4241.01190951928,4361.94912218432,4233.9162540494,4308.33830494463,4398.63869540854,3960.92484913663,3796.1095999439,3569.71883883673,3577.17534204669,3477.83618091653,3497.71902658991,3807.18410896841,3747.41939149283
71.0,Zambia,71.0,2022.0,12437.0,2022,Copper,9048.0,2022,0.432,,,,,,,,,88.0,,,2020.0,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1469.36145002684,1644.45683054452,1729.64747097057,1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.19988338535,1268.12094056241,956.831728987032,1134.71345424991,1456.90157015445
76.0,Zambia,70.0,2023.0,12437.0,2022,Copper,9048.0,2022,0.432,,,,,,,,,88.0,,,2020.0,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1469.36145002684,1644.45683054452,1729.64747097057,1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.19988338535,1268.12094056241,956.831728987032,1134.71345424991,1456.90157015445
75.0,Zambia,72.0,2024.0,12437.0,2022,Copper,9048.0,2022,0.432,,,,,,,,,88.0,,,2020.0,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1469.36145002684,1644.45683054452,1729.64747097057,1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.19988338535,1268.12094056241,956.831728987032,1134.71345424991,1456.90157015445
71.0,Morocco,71.0,2022.0,58556.0,2022,Fertilizers,72833.0,2022,0.343,67.03,T,D+,22.6,1069.0,365.0,365.0,339.0,77.0,,,2022.0,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813
80.0,Morocco,65.0,2023.0,58556.0,2022,Fertilizers,72833.0,2022,0.343,67.03,T,D+,22.6,1069.0,365.0,365.0,339.0,77.0,,,2022.0,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813
81.0,Morocco,65.0,2024.0,58556.0,2022,Fertilizers,72833.0,2022,0.343,67.03,T,D+,22.6,1069.0,365.0,365.0,339.0,77.0,,,2022.0,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813
72.0,Gambia,70.0,2022.0,135.0,2021,Cashews,1436.0,2022,0.221,,,,,,,,,59.0,,,2022.0,,,,,,,,,,,,,,,,
77.0,Gambia,69.0,2023.0,135.0,2021,Cashews,1436.0,2022,0.221,,,,,,,,,59.0,,,2022.0,,,,,,,,,,,,,,,,
78.0,Gambia,69.0,2024.0,135.0,2021,Cashews,1436.0,2022,0.221,,,,,,,,,59.0,,,2022.0,,,,,,,,,,,,,,,,
73.0,Cape Verde,69.0,2022.0,855.0,2022,Fish,832.2,2022,0.405,,,,,,,,,91.0,87.4,94.2,2022.0,,,,,,,,,,,,,,,,
80.0,Cape Verde,65.0,2023.0,855.0,2022,Fish,832.2,2022,0.405,,,,,,,,,91.0,87.4,94.2,2022.0,,,,,,,,,,,,,,,,
79.0,Cape Verde,67.0,2024.0,855.0,2022,Fish,832.2,2022,0.405,,,,,,,,,91.0,87.4,94.2,2022.0,,,,,,,,,,,,,,,,
73.0,Philippines,69.0,2022.0,98518.0,2022,Integrated circuits,145889.0,2022,0.597,81.64,T,C-,26.6,1058.0,355.0,356.0,347.0,96.0,96.9,95.7,2019.0,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938169242,3498.5098055874
79.0,Philippines,66.0,2023.0,98518.0,2022,Integrated circuits,145889.0,2022,0.597,81.64,T,C-,26.6,1058.0,355.0,356.0,347.0,96.0,96.9,95.7,2019.0,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938169242,3498.5098055874
79.0,Philippines,67.0,2024.0,98518.0,2022,Integrated circuits,145889.0,2022,0.597,81.64,T,C-,26.6,1058.0,355.0,356.0,347.0,96.0,96.9,95.7,2019.0,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938169242,3498.5098055874
73.0,Uganda,69.0,2022.0,6177.0,2021,Gold,4572.0,2022,0.341,,,,,,,,,81.0,,,2022.0,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,824.73767112214,837.095884208132,796.711139410077,819.757867338416,897.50972863557,864.180059289672,753.684405508036,766.177604015442,793.128082237434,823.024732902811,846.881199214917,883.465728077878,964.39586947645
78.0,Uganda,67.0,2023.0,6177.0,2021,Gold,4572.0,2022,0.341,,,,,,,,,81.0,,,2022.0,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,824.73767112214,837.095884208132,796.711139410077,819.757867338416,897.50972863557,864.180059289672,753.684405508036,766.177604015442,793.128082237434,823.024732902811,846.881199214917,883.465728077878,964.39586947645
79.0,Uganda,67.0,2024.0,6177.0,2021,Gold,4572.0,2022,0.341,,,,,,,,,81.0,,,2022.0,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,824.73767112214,837.095884208132,796.711139410077,819.757867338416,897.50972863557,864.180059289672,753.684405508036,766.177604015442,793.128082237434,823.024732902811,846.881199214917,883.465728077878,964.39586947645
74.0,Armenia,68.0,2022.0,9699.0,2022,Copper,8634.0,2022,0.72,,,,,,,,,100.0,99.7,99.8,2020.0,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798
80.0,Armenia,65.0,2023.0,9699.0,2022,Copper,8634.0,2022,0.72,,,,,,,,,100.0,99.7,99.8,2020.0,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798
80.0,Armenia,66.0,2024.0,9699.0,2022,Copper,8634.0,2022,0.72,,,,,,,,,100.0,99.7,99.8,2020.0,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798
75.0,Sierra Leone,65.0,2022.0,1114.0,2021,Titanium ore,1717.0,2022,0.22,,,,,,,,,49.0,,,2022.0,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,400.540743708337,443.451842171273,558.179723315125,706.452681507398,702.338587730146,581.293411814954,515.447839602837,484.456128767591,519.649963861622,506.606913779078,493.432240551423,504.621287621531,475.795727844622
80.0,Sierra Leone,65.0,2023.0,1114.0,2021,Titanium ore,1717.0,2022,0.22,,,,,,,,,49.0,,,2022.0,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,400.540743708337,443.451842171273,558.179723315125,706.452681507398,702.338587730146,581.293411814954,515.447839602837,484.456128767591,519.649963861622,506.606913779078,493.432240551423,504.621287621531,475.795727844622
82.0,Sierra Leone,64.0,2024.0,1114.0,2021,Titanium ore,1717.0,2022,0.22,,,,,,,,,49.0,,,2022.0,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,400.540743708337,443.451842171273,558.179723315125,706.452681507398,702.338587730146,581.293411814954,515.447839602837,484.456128767591,519.649963861622,506.606913779078,493.432240551423,504.621287621531,475.795727844622
76.0,Ghana,66.0,2022.0,23901.0,2021,Gold,18943.0,2022,0.397,,,,,,,,,80.0,,,2020.0,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1258.96419689048,1501.05917129856,1536.61963499859,2282.40750113579,1942.92186873525,1711.27131722255,1900.39767444476,1998.72266581387,2180.02968425645,2167.92544000869,2176.57621804239,2422.08591285021,2203.55893518303
81.0,Ghana,63.0,2023.0,23901.0,2021,Gold,18943.0,2022,0.397,,,,,,,,,80.0,,,2020.0,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1258.96419689048,1501.05917129856,1536.61963499859,2282.40750113579,1942.92186873525,1711.27131722255,1900.39767444476,1998.72266581387,2180.02968425645,2167.92544000869,2176.57621804239,2422.08591285021,2203.55893518303
81.0,Ghana,65.0,2024.0,23901.0,2021,Gold,18943.0,2022,0.397,,,,,,,,,80.0,,,2020.0,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1258.96419689048,1501.05917129856,1536.61963499859,2282.40750113579,1942.92186873525,1711.27131722255,1900.39767444476,1998.72266581387,2180.02968425645,2167.92544000869,2176.57621804239,2422.08591285021,2203.55893518303
76.0,Rwanda,66.0,2022.0,2994.0,2022,Gold,3368.0,2022,0.334,,,,,,,,,76.0,73.3,78.7,2021.0,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,594.160254467019,650.991484187704,706.202003531135,704.485625539362,724.792350347061,733.887472832132,728.869618913457,756.547641107379,768.943661203909,806.100820273159,773.773260850509,821.171394808138,966.232071361993
83.0,Rwanda,61.0,2023.0,2994.0,2022,Gold,3368.0,2022,0.334,,,,,,,,,76.0,73.3,78.7,2021.0,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,594.160254467019,650.991484187704,706.202003531135,704.485625539362,724.792350347061,733.887472832132,728.869618913457,756.547641107379,768.943661203909,806.100820273159,773.773260850509,821.171394808138,966.232071361993
85.0,Rwanda,61.0,2024.0,2994.0,2022,Gold,3368.0,2022,0.334,,,,,,,,,76.0,73.3,78.7,2021.0,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,594.160254467019,650.991484187704,706.202003531135,704.485625539362,724.792350347061,733.887472832132,728.869618913457,756.547641107379,768.943661203909,806.100820273159,773.773260850509,821.171394808138,966.232071361993
76.0,Zimbabwe,66.0,2022.0,5263.0,2020,Gold,5722.0,2022,0.535,,,,,,,,,90.0,89.7,88.3,2022.0,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,937.840339987372,1082.61577325282,1290.19395746702,1408.36781031236,1407.03429109916,1410.32917348908,1421.78779140568,1192.10701198862,2269.17701232332,1421.86859613585,1372.69667436829,1773.92041090285,1676.82148896726
